datetime,temp, undefined
2018081421,19.8,  80.0
2018081422,19.8,  80.0
2018081423,19.6,  85.0
2018081500,19.4,  86.0
2018081501,19.0,  85.0
2018081502,19.0,  85.0
2018081503,18.9,  80.0
2018081504,18.7,  76.0
2018081505,18.5,  70.0
2018081506,18.8,  75.0
2018081507,18.7,  78.0
2018081508,19.4,  75.0
2018081509,19.6,  75.0
2018081510,20.6,  70.0
2018081511,20.7,  70.0
2018081512,21.2,  70.0
2018081513,21.8,  64.0
2018081514,22.3,  65.0
2018081515,21.7,  67.0
2018081516,22.4,  71.0
2018081517,22.1,  71.0
2018081518,22.1,  62.0
2018081519,21.9,  64.0
2018081520,20.7,  80.0
2018081521,20.7,  76.0
2018081522,20.7,  76.0
2018081523,20.7,  72.0
2018081600,20.0,  73.0
2018081601,19.4,  75.0
2018081602,19.2,  76.0
2018081603,19.2,  74.0
2018081604,19.3,  71.0
2018081605,18.6,  71.0
2018081606,19.5,  68.0
2018081607,20.9,  63.0
2018081608,22.5,  56.0
2018081609,24.0,  51.0
2018081610,25.2,  46.0
2018081611,26.0,  43.0
2018081612,26.7,  41.0
2018081613,27.5,  39.0
2018081614,27.9,  38.0
2018081615,28.1,  37.0
2018081616,28.3,  37.0
2018081617,27.5,  39.0
2018081618,26.7,  42.0
2018081619,23.0,  69.0
2018081620,23.3,  59.0
2018081621,22.4,  60.0
2018081622,22.0,  62.0
2018081623,20.5,  70.0
2018081700,20.2,  68.0
2018081701,20.7,  88.0
2018081702,20.6,  86.0
2018081703,20.2,  79.0
2018081704,20.0,  83.0
2018081705,20.3,  79.0
2018081706,20.6,  76.0
2018081707,21.0,  75.0
2018081708,20.9,  76.0
2018081709,21.6,  71.0
2018081710,21.4,  69.0
2018081711,21.9,  68.0
2018081712,21.7,  68.0
2018081713,21.2,  69.0
2018081714,21.3,  71.0
2018081715,20.3,  80.0
2018081716,19.5,  84.0
2018081717,19.9,  78.0
2018081718,19.5,  78.0
2018081719,19.7,  66.0
2018081720,19.5,  68.0
2018081721,19.3,  68.0
2018081722,19.5,  67.0
2018081723,19.3,  68.0
2018081800,19.1,  69.0
2018081801,17.9,  77.0
2018081802,15.6,  83.0
2018081803,15.0,  84.0
2018081804,14.9,  82.0
2018081805,14.9,  83.0
2018081806,16.1,  81.0
2018081807,18.4,  71.0
2018081808,19.3,  65.0
2018081809,20.5,  56.0
2018081810,20.7,  55.0
2018081811,21.1,  58.0
2018081812,21.2,  59.0
2018081813,22.3,  56.0
2018081814,22.6,  55.0
2018081815,22.7,  53.0
2018081816,22.6,  53.0
2018081817,22.3,  56.0
2018081818,21.8,  59.0
2018081819,21.1,  71.0
2018081820,20.4,  68.0
2018081821,19.6,  62.0
2018081822,19.7,  67.0
2018081823,18.4,  74.0
2018081900,19.8,  78.0
2018081901,19.7,  79.0
2018081902,19.4,  76.0
2018081903,18.0,  80.0
2018081904,16.5,  88.0
2018081905,16.3,  87.0
2018081906,16.7,  86.0
2018081907,19.2,  69.0
2018081908,20.2,  68.0
2018081909,20.7,  62.0
2018081910,20.9,  62.0
2018081911,21.1,  61.0
2018081912,23.0,  49.0
2018081913,22.5,  58.0
2018081914,23.0,  58.0
2018081915,22.2,  63.0
2018081916,22.2,  64.0
2018081917,21.4,  68.0
2018081918,21.2,  65.0
2018081919,21.3,  64.0
2018081920,20.6,  66.0
2018081921,19.9,  67.0
2018081922,19.3,  71.0
2018081923,19.6,  67.0
2018082000,18.6,  73.0
2018082001,19.2,  74.0
2018082002,19.0,  75.0
2018082003,19.2,  78.0
2018082004,19.6,  78.0
2018082005,19.1,  82.0
2018082006,18.5,  89.0
2018082007,19.2,  88.0
2018082008,19.1,  91.0
2018082009,19.7,  85.0
2018082010,19.8,  83.0
2018082011,20.1,  80.0
2018082012,20.9,  72.0
2018082013,19.8,  73.0
2018082014,19.7,  73.0
2018082015,20.4,  66.0
2018082016,20.5,  64.0
2018082017,20.4,  63.0
2018082018,19.9,  67.0
2018082019,19.4,  66.0
2018082020,19.4,  64.0
2018082021,19.1,  65.0
2018082022,18.7,  68.0
2018082023,18.2,  66.0
2018082100,17.5,  65.0
2018082101,17.3,  68.0
2018082102,16.7,  63.0
2018082103,16.5,  61.0
2018082104,16.3,  64.0
2018082105,16.4,  68.0
2018082106,16.7,  69.0
2018082107,17.1,  59.0
2018082108,17.9,  59.0
2018082109,18.3,  58.0
2018082110,18.5,  57.0
2018082111,19.0,  54.0
2018082112,18.9,  52.0
2018082113,19.1,  54.0
2018082114,19.5,  53.0
2018082115,19.6,  53.0
2018082116,19.5,  58.0
2018082117,19.3,  55.0
2018082118,19.1,  53.0
2018082119,18.0,  58.0
2018082120,17.9,  56.0
2018082121,17.0,  63.0
2018082122,15.9,  72.0
2018082123,16.1,  63.0
2018082200,15.4,  71.0
2018082201,15.7,  66.0
2018082202,15.2,  65.0
2018082203,14.7,  70.0
2018082204,14.4,  73.0
2018082205,14.6,  73.0
2018082206,16.0,  70.0
2018082207,18.1,  62.0
2018082208,20.5,  51.0
2018082209,22.2,  45.0
2018082210,23.5,  41.0
2018082211,25.1,  39.0
2018082212,26.0,  36.0
2018082213,26.7,  34.0
2018082214,24.3,  55.0
2018082215,26.8,  40.0
2018082216,27.5,  31.0
2018082217,27.3,  31.0
2018082218,26.4,  34.0
2018082219,24.3,  43.0
2018082220,23.2,  46.0
2018082221,22.6,  42.0
2018082222,20.9,  54.0
2018082223,20.6,  46.0
2018082300,19.6,  50.0
2018082301,19.0,  52.0
2018082302,18.5,  54.0
2018082303,18.6,  56.0
2018082304,18.1,  59.0
2018082305,18.3,  58.0
2018082306,19.2,  62.0
2018082307,20.9,  52.0
2018082308,21.9,  54.0
2018082309,26.2,  38.0
2018082310,25.5,  45.0
2018082311,23.0,  62.0
2018082312,22.5,  64.0
2018082313,22.6,  74.0
2018082314,22.4,  78.0
2018082315,21.7,  79.0
2018082316,22.1,  79.0
2018082317,22.0,  80.0
2018082318,21.1,  83.0
2018082319,20.7,  81.0
2018082320,20.1,  83.0
2018082321,19.7,  85.0
2018082322,19.0,  87.0
2018082323,18.6,  86.0
2018082400,19.3,  80.0
2018082401,19.3,  80.0
2018082402,18.5,  85.0
2018082403,18.2,  83.0
2018082404,18.5,  82.0
2018082405,18.1,  82.0
2018082406,19.2,  77.0
2018082407,18.8,  80.0
2018082408,18.8,  75.0
2018082409,19.2,  71.0
2018082410,20.0,  63.0
2018082411,19.8,  58.0
2018082412,19.1,  62.0
2018082413,18.6,  63.0
2018082414,19.0,  59.0
2018082415,19.6,  50.0
2018082416,19.2,  59.0
2018082417,18.7,  46.0
2018082418,17.6,  56.0
2018082419,17.2,  55.0
2018082420,16.6,  59.0
2018082421,13.1,  83.0
2018082422,14.2,  76.0
2018082423,13.7,  75.0
2018082500,13.4,  73.0
2018082501,12.8,  74.0
2018082502,12.3,  75.0
2018082503,12.0,  78.0
2018082504,11.5,  80.0
2018082505,11.8,  78.0
2018082506,12.2,  77.0
2018082507,14.0,  69.0
2018082508,15.7,  58.0
2018082509,18.2,  47.0
2018082510,17.2,  50.0
2018082511,17.8,  46.0
2018082512,15.4,  59.0
2018082513,13.2,  83.0
2018082514,16.2,  64.0
2018082515,16.9,  61.0
2018082516,14.4,  67.0
2018082517,13.8,  73.0
2018082518,13.1,  80.0
2018082519,13.3,  76.0
2018082520,12.8,  78.0
2018082521,12.5,  80.0
2018082522,12.5,  81.0
2018082523,12.1,  84.0
2018082600,12.1,  84.0
2018082601,11.7,  86.0
2018082602,11.2,  88.0
2018082603,10.9,  89.0
2018082604,10.9,  88.0
2018082605,11.2,  87.0
2018082606,12.1,  83.0
2018082607,13.1,  79.0
2018082608,15.2,  72.0
2018082609,15.7,  65.0
2018082610,17.2,  59.0
2018082611,16.8,  60.0
2018082612,18.0,  57.0
2018082613,17.7,  56.0
2018082614,18.8,  50.0
2018082615,18.2,  55.0
2018082616,18.0,  44.0
2018082617,17.3,  61.0
2018082618,16.8,  63.0
2018082619,15.9,  67.0
2018082620,15.6,  71.0
2018082621,15.2,  66.0
2018082622,15.3,  61.0
2018082623,15.2,  61.0
2018082700,14.9,  60.0
2018082701,14.6,  58.0
2018082702,15.1,  54.0
2018082703,15.3,  50.0
2018082704,15.5,  49.0
2018082705,15.6,  49.0
2018082706,15.8,  49.0
2018082707,16.4,  48.0
2018082708,16.1,  52.0
2018082709,16.3,  58.0
2018082710,15.6,  70.0
2018082711,14.1,  83.0
2018082712,14.2,  83.0
2018082713,15.0,  85.0
2018082714,17.9,  72.0
2018082715,18.0,  74.0
2018082716,18.0,  73.0
2018082717,17.8,  70.0
2018082718,17.6,  72.0
2018082719,16.2,  82.0
2018082720,17.2,  72.0
2018082721,17.1,  75.0
2018082722,16.4,  74.0
2018082723,15.0,  80.0
2018082800,14.6,  82.0
2018082801,14.4,  82.0
2018082802,14.6,  85.0
2018082803,14.4,  88.0
2018082804,13.8,  90.0
2018082805,13.5,  91.0
2018082806,14.3,  88.0
2018082807,15.3,  85.0
2018082808,16.9,  78.0
2018082809,17.3,  74.0
2018082810,18.5,  64.0
2018082811,20.0,  60.0
2018082812,20.3,  57.0
2018082813,19.2,  65.0
2018082814,19.1,  62.0
2018082815,19.7,  55.0
2018082816,19.8,  60.0
2018082817,19.5,  63.0
2018082818,18.4,  71.0
2018082819,18.1,  71.0
2018082820,17.9,  69.0
2018082821,18.0,  68.0
2018082822,17.7,  71.0
2018082823,17.7,  71.0
2018082900,17.4,  72.0
2018082901,16.1,  83.0
2018082902,15.0,  87.0
2018082903,15.9,  85.0
2018082904,15.2,  87.0
2018082905,15.7,  83.0
2018082906,16.2,  78.0
2018082907,16.9,  73.0
2018082908,18.5,  66.0
2018082909,20.5,  54.0
2018082910,21.9,  47.0
2018082911,22.4,  43.0
2018082912,23.1,  43.0
2018082913,24.0,  39.0
2018082914,25.0,  36.0
2018082915,25.0,  37.0
2018082916,24.9,  37.0
2018082917,24.2,  40.0
2018082918,21.7,  56.0
2018082919,19.9,  65.0
2018082920,18.8,  72.0
2018082921,18.4,  75.0
2018082922,17.9,  76.0
2018082923,17.4,  77.0
2018083000,17.7,  71.0
2018083001,18.0,  65.0
2018083002,18.2,  62.0
2018083003,18.0,  61.0
2018083004,17.6,  67.0
2018083005,17.6,  64.0
2018083006,16.9,  72.0
2018083007,15.3,  87.0
2018083008,16.3,  87.0
2018083009,16.2,  93.0
2018083010,15.8,  95.0
2018083011,16.2,  94.0
2018083012,17.1,  89.0
2018083013,17.7,  84.0
2018083014,17.9,  89.0
2018083015,17.9,  88.0
2018083016,17.9,  91.0
2018083017,17.5,  89.0
2018083018,17.3,  87.0
2018083019,17.2,  88.0
2018083020,17.1,  89.0
2018083021,17.2,  88.0
2018083022,16.8,  89.0
2018083023,16.5,  92.0
2018083100,15.9,  95.0
2018083101,16.2,  91.0
2018083102,16.2,  88.0
2018083103,16.4,  88.0
2018083104,16.4,  88.0
2018083105,16.3,  87.0
2018083106,16.3,  84.0
2018083107,16.6,  83.0
2018083108,17.1,  81.0
2018083109,17.2,  78.0
2018083110,17.7,  74.0
2018083111,18.3,  73.0
2018083112,18.1,  73.0
2018083113,18.5,  71.0
2018083114,18.1,  75.0
2018083115,18.0,  72.0
2018083116,18.4,  72.0
2018083117,17.8,  76.0
2018083118,17.6,  77.0
2018083119,16.3,  82.0
2018083120,17.6,  79.0
2018083121,17.7,  80.0
2018083122,17.1,  86.0
2018083123,17.1,  86.0
2018090100,16.9,  84.0
2018090101,17.0,  85.0
2018090102,16.8,  84.0
2018090103,16.7,  85.0
2018090104,16.7,  84.0
2018090105,16.5,  82.0
2018090106,16.7,  80.0
2018090107,17.2,  78.0
2018090108,17.6,  74.0
2018090109,18.0,  70.0
2018090110,18.5,  69.0
2018090111,18.6,  64.0
2018090112,18.8,  61.0
2018090113,19.0,  59.0
2018090114,19.1,  59.0
2018090115,19.0,  56.0
2018090116,18.8,  58.0
2018090117,18.4,  67.0
2018090118,17.9,  72.0
2018090119,17.7,  73.0
2018090120,17.6,  73.0
2018090121,17.3,  75.0
2018090122,16.2,  81.0
2018090123,14.4,  85.0
2018090200,14.3,  90.0
2018090201,15.1,  88.0
2018090202,14.6,  90.0
2018090203,13.8,  91.0
2018090204,12.9,  95.0
2018090205,13.1,  93.0
2018090206,15.4,  85.0
2018090207,17.3,  78.0
2018090208,18.1,  77.0
2018090209,18.5,  81.0
2018090210,19.2,  79.0
2018090211,19.5,  80.0
2018090212,20.1,  76.0
2018090213,20.2,  78.0
2018090214,20.0,  80.0
2018090215,20.8,  75.0
2018090216,21.0,  72.0
2018090217,20.4,  74.0
2018090218,19.7,  73.0
2018090219,18.6,  79.0
2018090220,17.7,  85.0
2018090221,17.3,  89.0
2018090222,17.1,  92.0
2018090223,17.2,  92.0
2018090300,17.5,  92.0
2018090301,17.8,  90.0
2018090302,17.8,  91.0
2018090303,17.9,  90.0
2018090304,18.0,  90.0
2018090305,17.9,  88.0
2018090306,18.7,  84.0
2018090307,19.7,  79.0
2018090308,21.5,  72.0
2018090309,22.8,  67.0
2018090310,24.1,  61.0
2018090311,24.1,  60.0
2018090312,24.9,  56.0
2018090313,25.3,  52.0
2018090314,23.3,  66.0
2018090315,22.3,  71.0
2018090316,23.7,  55.0
2018090317,22.0,  63.0
2018090318,20.1,  71.0
2018090319,18.9,  76.0
2018090320,18.1,  84.0
2018090321,17.8,  84.0
2018090322,18.0,  83.0
2018090323,17.6,  87.0
2018090400,17.2,  90.0
2018090401,17.2,  91.0
2018090402,16.6,  93.0
2018090403,16.4,  94.0
2018090404,16.2,  93.0
2018090405,16.0,  93.0
2018090406,16.7,  89.0
2018090407,17.8,  84.0
2018090408,18.6,  77.0
2018090409,19.4,  74.0
2018090410,20.3,  67.0
2018090411,20.0,  72.0
2018090412,19.8,  76.0
2018090413,20.0,  72.0
2018090414,20.0,  67.0
2018090415,19.7,  72.0
2018090416,19.1,  76.0
2018090417,18.5,  77.0
2018090418,17.9,  81.0
2018090419,17.2,  85.0
2018090420,16.8,  91.0
2018090421,16.5,  93.0
2018090422,16.7,  94.0
2018090423,16.4,  95.0
2018090500,16.5,  96.0
2018090501,16.5,  95.0
2018090502,16.4,  94.0
2018090503,16.5,  96.0
2018090504,16.4,  96.0
2018090505,16.3,  95.0
2018090506,16.6,  91.0
2018090507,17.7,  88.0
2018090508,18.6,  82.0
2018090509,19.1,  82.0
2018090510,19.4,  81.0
2018090511,19.6,  81.0
2018090512,20.7,  73.0
2018090513,20.7,  73.0
2018090514,20.4,  73.0
2018090515,20.2,  77.0
2018090516,19.9,  79.0
2018090517,20.0,  71.0
2018090518,18.9,  77.0
2018090519,18.0,  82.0
2018090520,17.3,  83.0
2018090521,16.7,  85.0
2018090522,16.0,  90.0
2018090523,15.9,  92.0
2018090600,15.5,  94.0
2018090601,15.2,  95.0
2018090602,14.9,  95.0
2018090603,14.5,  96.0
2018090604,14.2,  96.0
2018090605,14.3,  97.0
2018090606,15.3,  93.0
2018090607,16.6,  89.0
2018090608,18.7,  82.0
2018090609,20.9,  67.0
2018090610,21.7,  62.0
2018090611,22.0,  58.0
2018090612,23.1,  52.0
2018090613,23.6,  48.0
2018090614,23.1,  49.0
2018090615,23.1,  49.0
2018090616,22.6,  49.0
2018090617,21.2,  63.0
2018090618,19.6,  75.0
2018090619,18.5,  81.0
2018090620,17.9,  85.0
2018090621,17.5,  88.0
2018090622,17.3,  90.0
2018090623,17.2,  91.0
2018090700,16.9,  93.0
2018090701,16.9,  94.0
2018090702,16.7,  95.0
2018090703,16.4,  94.0
2018090704,16.3,  93.0
2018090705,16.3,  90.0
2018090706,16.4,  88.0
2018090707,16.3,  90.0
2018090708,16.3,  91.0
2018090709,16.5,  93.0
2018090710,17.1,  92.0
2018090711,19.0,  85.0
2018090712,20.3,  74.0
2018090713,19.6,  75.0
2018090714,18.9,  81.0
2018090715,20.0,  72.0
2018090716,21.4,  51.0
2018090717,17.7,  75.0
2018090718,16.6,  81.0
2018090719,15.3,  81.0
2018090720,14.6,  79.0
2018090721,13.3,  86.0
2018090722,12.7,  84.0
2018090723,12.3,  83.0
2018090800,11.6,  83.0
2018090801,11.1,  86.0
2018090802,11.1,  85.0
2018090803,11.1,  86.0
2018090804,11.5,  77.0
2018090805,11.0,  77.0
2018090806,11.4,  74.0
2018090807,12.6,  70.0
2018090808,14.3,  66.0
2018090809,16.0,  61.0
2018090810,17.4,  56.0
2018090811,18.6,  56.0
2018090812,18.7,  55.0
2018090813,20.3,  50.0
2018090814,20.1,  47.0
2018090815,20.1,  48.0
2018090816,19.6,  47.0
2018090817,19.7,  46.0
2018090818,17.9,  53.0
2018090819,17.0,  54.0
2018090820,16.9,  56.0
2018090821,16.6,  58.0
2018090822,15.9,  63.0
2018090823,15.4,  65.0
2018090900,15.0,  66.0
2018090901,14.5,  69.0
2018090902,14.7,  67.0
2018090903,14.2,  71.0
2018090904,13.7,  74.0
2018090905,13.5,  74.0
2018090906,14.7,  70.0
2018090907,16.7,  60.0
2018090908,18.1,  52.0
2018090909,19.1,  51.0
2018090910,19.5,  47.0
2018090911,19.7,  60.0
2018090912,19.4,  57.0
2018090913,19.2,  61.0
2018090914,19.6,  64.0
2018090915,20.0,  58.0
2018090916,19.2,  66.0
2018090917,18.4,  75.0
2018090918,17.6,  76.0
2018090919,18.1,  61.0
2018090920,17.7,  69.0
2018090921,17.1,  69.0
2018090922,16.5,  70.0
2018090923,16.7,  66.0
2018091000,16.3,  66.0
2018091001,16.4,  65.0
2018091002,15.9,  67.0
2018091003,16.2,  65.0
2018091004,15.7,  69.0
2018091005,15.2,  71.0
2018091006,16.4,  66.0
2018091007,17.7,  61.0
2018091008,19.1,  57.0
2018091009,20.0,  55.0
2018091010,20.6,  52.0
2018091011,20.2,  55.0
2018091012,18.7,  75.0
2018091013,19.9,  69.0
2018091014,20.5,  62.0
2018091015,19.4,  71.0
2018091016,18.3,  83.0
2018091017,18.1,  85.0
2018091018,17.9,  80.0
2018091019,17.4,  79.0
2018091020,17.3,  78.0
2018091021,16.2,  81.0
2018091022,16.2,  80.0
2018091023,16.1,  78.0
2018091100,15.6,  80.0
2018091101,15.5,  81.0
2018091102,15.4,  81.0
2018091103,15.5,  79.0
2018091104,15.3,  84.0
2018091105,14.6,  89.0
2018091106,13.8,  95.0
2018091107,14.2,  93.0
2018091108,14.9,  92.0
2018091109,16.1,  85.0
2018091110,16.8,  81.0
2018091111,18.5,  74.0
2018091112,19.7,  67.0
2018091113,20.6,  62.0
2018091114,20.4,  64.0
2018091115,20.4,  67.0
2018091116,20.6,  66.0
2018091117,19.8,  73.0
2018091118,19.5,  76.0
2018091119,19.1,  80.0
2018091120,19.0,  81.0
2018091121,18.8,  83.0
2018091122,17.0,  95.0
2018091123,16.6,  93.0
2018091200,16.6,  92.0
2018091201,16.2,  94.0
2018091202,15.9,  96.0
2018091203,15.2,  94.0
2018091204,14.5,  90.0
2018091205,14.9,  84.0
2018091206,14.9,  86.0
2018091207,15.1,  82.0
2018091208,15.7,  84.0
2018091209,16.6,  80.0
2018091210,16.9,  77.0
2018091211,14.3,  94.0
2018091212,15.2,  86.0
2018091213,15.4,  80.0
2018091214,15.7,  78.0
2018091215,15.7,  73.0
2018091216,15.7,  74.0
2018091217,15.7,  71.0
2018091218,15.5,  74.0
2018091219,15.4,  71.0
2018091220,15.3,  71.0
2018091221,15.2,  74.0
2018091222,15.4,  74.0
2018091223,15.4,  77.0
2018091300,15.4,  73.0
2018091301,15.4,  72.0
2018091302,12.8,  87.0
2018091303,12.9,  87.0
2018091304,12.4,  90.0
2018091305,12.0,  92.0
2018091306,11.7,  94.0
2018091307,13.5,  87.0
2018091308,15.7,  77.0
2018091309,16.2,  71.0
2018091310,16.6,  63.0
2018091311,16.6,  60.0
2018091312,17.1,  56.0
2018091313,16.5,  57.0
2018091314,16.5,  55.0
2018091315,16.9,  55.0
2018091316,16.8,  56.0
2018091317,16.3,  59.0
2018091318,14.8,  66.0
2018091319,14.3,  74.0
2018091320,13.1,  83.0
2018091321,13.1,  75.0
2018091322,11.9,  82.0
2018091323,12.4,  74.0
2018091400,11.4,  79.0
2018091401,11.5,  79.0
2018091402,11.9,  80.0
2018091403,11.4,  82.0
2018091404,10.9,  88.0
2018091405,10.4,  91.0
2018091406,11.3,  85.0
2018091407,13.3,  77.0
2018091408,15.7,  66.0
2018091409,16.9,  56.0
2018091410,17.5,  48.0
2018091411,18.1,  56.0
2018091412,18.7,  44.0
2018091413,19.5,  38.0
2018091414,20.0,  39.0
2018091415,20.4,  39.0
2018091416,17.9,  58.0
2018091417,17.3,  64.0
2018091418,16.6,  64.0
2018091419,16.9,  59.0
2018091420,16.0,  64.0
2018091421,15.6,  64.0
2018091422,15.4,  63.0
2018091423,14.5,  68.0
2018091500,14.3,  68.0
2018091501,14.1,  71.0
2018091502,13.5,  74.0
2018091503,14.0,  72.0
2018091504,13.1,  76.0
2018091505,13.6,  75.0
2018091506,13.9,  74.0
2018091507,14.8,  73.0
2018091508,15.7,  73.0
2018091509,16.3,  69.0
2018091510,16.4,  71.0
2018091511,16.1,  74.0
2018091512,17.3,  63.0
2018091513,16.8,  68.0
2018091514,16.5,  69.0
2018091515,16.5,  72.0
2018091516,16.6,  73.0
2018091517,16.5,  65.0
2018091518,15.3,  69.0
2018091519,14.9,  69.0
2018091520,13.9,  78.0
2018091521,14.2,  78.0
2018091522,13.7,  83.0
2018091523,12.8,  84.0
2018091600,12.5,  85.0
2018091601,11.7,  91.0
2018091602,11.3,  92.0
2018091603,10.9,  91.0
2018091604,10.4,  90.0
2018091605,10.1,  89.0
2018091606,10.5,  86.0
2018091607,12.8,  77.0
2018091608,15.3,  67.0
2018091609,16.6,  68.0
2018091610,17.6,  60.0
2018091611,18.4,  55.0
2018091612,19.3,  51.0
2018091613,19.9,  49.0
2018091614,19.9,  48.0
2018091615,20.3,  48.0
2018091616,20.8,  44.0
2018091617,19.4,  49.0
2018091618,18.1,  54.0
2018091619,17.1,  59.0
2018091620,16.7,  62.0
2018091621,16.3,  64.0
2018091622,16.0,  64.0
2018091623,16.0,  63.0
2018091700,15.8,  63.0
2018091701,15.0,  66.0
2018091702,14.6,  67.0
2018091703,14.6,  67.0
2018091704,14.2,  68.0
2018091705,14.0,  68.0
2018091706,15.0,  66.0
2018091707,16.0,  64.0
2018091708,17.2,  61.0
2018091709,20.1,  52.0
2018091710,21.4,  46.0
2018091711,20.9,  55.0
2018091712,23.5,  39.0
2018091713,21.2,  57.0
2018091714,19.8,  68.0
2018091715,20.2,  71.0
2018091716,19.7,  68.0
2018091717,19.7,  61.0
2018091718,19.1,  61.0
2018091719,18.5,  62.0
2018091720,17.3,  68.0
2018091721,17.3,  66.0
2018091722,16.6,  73.0
2018091723,15.6,  78.0
2018091800,16.1,  69.0
2018091801,15.2,  71.0
2018091802,14.9,  71.0
2018091803,15.4,  66.0
2018091804,15.1,  67.0
2018091805,15.2,  65.0
2018091806,15.8,  62.0
2018091807,17.9,  54.0
2018091808,20.5,  47.0
2018091809,22.5,  45.0
2018091810,25.5,  39.0
2018091811,27.0,  32.0
2018091812,28.8,  29.0
2018091813,28.7,  25.0
2018091814,29.1,  23.0
2018091815,29.3,  23.0
2018091816,29.3,  24.0
2018091817,27.9,  28.0
2018091818,25.9,  32.0
2018091819,24.8,  34.0
2018091820,19.6,  78.0
2018091821,18.1,  89.0
2018091822,17.6,  93.0
2018091823,17.2,  89.0
2018091900,17.0,  89.0
2018091901,16.5,  85.0
2018091902,15.8,  86.0
2018091903,15.7,  86.0
2018091904,15.3,  89.0
2018091905,15.0,  89.0
2018091906,15.1,  87.0
2018091907,16.9,  80.0
2018091908,18.4,  75.0
2018091909,20.6,  65.0
2018091910,22.0,  60.0
2018091911,23.4,  52.0
2018091912,24.1,  50.0
2018091913,23.3,  52.0
2018091914,25.4,  42.0
2018091915,25.7,  43.0
2018091916,25.9,  41.0
2018091917,25.1,  46.0
2018091918,23.3,  52.0
2018091919,22.3,  56.0
2018091920,22.2,  56.0
2018091921,21.2,  59.0
2018091922,19.5,  76.0
2018091923,19.8,  69.0
2018092000,20.2,  61.0
2018092001,19.6,  61.0
2018092002,18.6,  65.0
2018092003,18.3,  67.0
2018092004,18.1,  68.0
2018092005,17.5,  71.0
2018092006,17.6,  71.0
2018092007,18.6,  68.0
2018092008,20.1,  63.0
2018092009,21.5,  59.0
2018092010,23.3,  52.0
2018092011,24.0,  50.0
2018092012,24.3,  45.0
2018092013,24.4,  44.0
2018092014,25.0,  42.0
2018092015,25.2,  41.0
2018092016,24.9,  42.0
2018092017,23.6,  46.0
2018092018,22.5,  49.0
2018092019,21.2,  55.0
2018092020,20.5,  58.0
2018092021,19.8,  61.0
2018092022,19.9,  61.0
2018092023,19.4,  62.0
2018092100,19.0,  64.0
2018092101,18.8,  64.0
2018092102,18.5,  65.0
2018092103,18.0,  67.0
2018092104,18.6,  61.0
2018092105,18.4,  61.0
2018092106,18.0,  64.0
2018092107,19.6,  59.0
2018092108,22.1,  52.0
2018092109,24.7,  45.0
2018092110,26.8,  39.0
2018092111,26.5,  37.0
2018092112,25.3,  40.0
2018092113,14.2,  91.0
2018092114,14.8,  88.0
2018092115,14.3,  83.0
2018092116,14.2,  86.0
2018092117,14.2,  83.0
2018092118,13.8,  76.0
2018092119,12.8,  71.0
2018092120,13.7,  63.0
2018092121,12.6,  66.0
2018092122,12.2,  62.0
2018092123,11.6,  64.0
2018092200,11.2,  66.0
2018092201,10.5,  72.0
2018092202,10.2,  78.0
2018092203,10.2,  81.0
2018092204,10.4,  82.0
2018092205,10.3,  83.0
2018092206,10.3,  83.0
2018092207,11.6,  81.0
2018092208,12.5,  76.0
2018092209,13.6,  69.0
2018092210,15.0,  65.0
2018092211,15.7,  56.0
2018092212,14.6,  67.0
2018092213,13.5,  73.0
2018092214,14.1,  72.0
2018092215,13.8,  75.0
2018092216,12.5,  67.0
2018092217,12.2,  72.0
2018092218,11.5,  79.0
2018092219,11.7,  76.0
2018092220,11.6,  77.0
2018092221,11.5,  77.0
2018092222,11.1,  80.0
2018092223,11.0,  81.0
2018092300,10.5,  85.0
2018092301,9.6,  88.0
2018092302,9.7,  88.0
2018092303,9.6,  88.0
2018092304,9.3,  90.0
2018092305,9.0,  91.0
2018092306,8.9,  91.0
2018092307,10.0,  88.0
2018092308,10.6,  86.0
2018092309,11.6,  81.0
2018092310,12.3,  78.0
2018092311,12.7,  74.0
2018092312,13.3,  73.0
2018092313,13.0,  71.0
2018092314,12.8,  69.0
2018092315,12.1,  78.0
2018092316,12.9,  73.0
2018092317,13.3,  65.0
2018092318,13.3,  65.0
